Orthogroup	MEGAHIT-AR1_L2.36	MEGAHIT-AR2_L2.57	MEGAHIT-AR3_L2.6	MEGAHIT-AR4_L2.41	acidihalobacter_aeolianus	acidihalobacter_ferrooxydans	acidihalobacter_prosperus	acidihalobacter_yilgarnensis	acidithiobacillus_ferrooxidans	acidithiobacillus_thiooxidans	burkholderia_pseudomallei	e_coli	l_ferriphilum.gbk	leptospirillum_ferriphilum	leptospirillum_ferrooxidans	pseudomonas_aeruginosa_pao1	s_maltophilia	shewanella_oneidensis	stenotrophomonas_maltophilia
OG0015317																NP_249591.1			
OG0015318																NP_249598.1			
OG0015319																NP_249601.1			
OG0015320																NP_249602.1			
OG0015321																NP_249603.1			
OG0015322																NP_249605.1			
OG0015323																NP_249612.1			
OG0015324																NP_249613.1			
OG0015325																NP_249617.1			
OG0015326																NP_249631.1			
OG0015327																NP_249639.1			
OG0015328																NP_249643.1			
OG0015329																NP_249646.1			
OG0015330																NP_249662.1			
OG0015331																NP_249672.1			
OG0015332																NP_249673.1			
OG0015333																NP_249675.1			
OG0015334																NP_249680.1			
OG0015335																NP_249694.1			
OG0015336																NP_249709.1			
OG0015337																NP_249717.1			
OG0015338																NP_249734.1			
OG0015339																NP_249737.1			
OG0015340																NP_249754.1			
OG0015341																NP_249755.1			
OG0015342																NP_249787.1			
OG0015343																NP_249802.1			
OG0015344																NP_249808.1			
OG0015345																NP_249809.1			
OG0015346																NP_249814.1			
OG0015347																NP_249817.1			
OG0015348																NP_249823.1			
OG0015349																NP_249824.1			
OG0015350																NP_249830.1			
OG0015351																NP_249839.1			
OG0015352																NP_249840.1			
OG0015353																NP_249842.1			
OG0015354																NP_249851.1			
OG0015355																NP_249860.1			
OG0015356																NP_249869.1			
OG0015357																NP_249902.1			
OG0015358																NP_249907.1			
OG0015359																NP_249909.1			
OG0015360																NP_249910.1			
OG0015361																NP_249911.1			
OG0015362																NP_249918.1			
OG0015363																NP_249919.1			
OG0015364																NP_249921.1			
OG0015365																NP_249925.1			
OG0015366																NP_249933.1			
OG0015367																NP_249935.1			
OG0015368																NP_249936.1			
OG0015369																NP_249940.1			
OG0015370																NP_249941.1			
OG0015371																NP_249950.1			
OG0015372																NP_249980.1			
OG0015373																NP_249996.1			
OG0015374																NP_249999.1			
OG0015375																NP_250015.1			
OG0015376																NP_250023.1			
OG0015377																NP_250024.1			
OG0015378																NP_250034.1			
OG0015379																NP_250038.1			
OG0015380																NP_250039.1			
OG0015381																NP_250047.1			
OG0015382																NP_250060.1			
OG0015383																NP_250061.1			
OG0015384																NP_250062.1			
OG0015385																NP_250069.1			
OG0015386																NP_250072.1			
OG0015387																NP_250074.1			
OG0015388																NP_250078.1			
OG0015389																NP_250079.1			
OG0015390																NP_250085.1			
OG0015391																NP_250086.1			
OG0015392																NP_250089.1			
OG0015393																NP_250091.1			
OG0015394																NP_250092.1			
OG0015395																NP_250095.1			
OG0015396																NP_250096.1			
OG0015397																NP_250097.1			
OG0015398																NP_250105.1			
OG0015399																NP_250111.1			
OG0015400																NP_250122.1			
OG0015401																NP_250123.1			
OG0015402																NP_250131.1			
OG0015403																NP_250159.1			
OG0015404																NP_250162.1			
OG0015405																NP_250169.1			
OG0015406																NP_250183.1			
OG0015407																NP_250185.1			
OG0015408																NP_250188.1			
OG0015409																NP_250221.1			
OG0015410																NP_250236.1			
OG0015411																NP_250262.1			
OG0015412																NP_250266.1			
OG0015413																NP_250269.1			
OG0015414																NP_250270.1			
OG0015415																NP_250283.1			
OG0015416																NP_250286.1			
OG0015417																NP_250296.1			
OG0015418																NP_250297.1			
OG0015419																NP_250303.1			
OG0015420																NP_250306.1			
OG0015421																NP_250315.1			
OG0015422																NP_250323.2			
OG0015423																NP_250330.1			
OG0015424																NP_250343.1			
OG0015425																NP_250344.1			
OG0015426																NP_250355.1			
OG0015427																NP_250367.1			
OG0015428																NP_250370.1			
OG0015429																NP_250386.1			
OG0015430																NP_250387.1			
OG0015431																NP_250389.1			
OG0015432																NP_250390.1			
OG0015433																NP_250391.1			
OG0015434																NP_250392.1			
OG0015435																NP_250393.1			
OG0015436																NP_250395.1			
OG0015437																NP_250396.1			
OG0015438																NP_250397.1			
OG0015439																NP_250399.1			
OG0015440																NP_250400.1			
OG0015441																NP_250401.1			
OG0015442																NP_250402.1			
OG0015443																NP_250403.1			
OG0015444																NP_250405.1			
OG0015445																NP_250406.1			
OG0015446																NP_250408.1			
OG0015447																NP_250409.1			
OG0015448																NP_250410.1			
OG0015449																NP_250411.1			
OG0015450																NP_250412.1			
OG0015451																NP_250413.1			
OG0015452																NP_250415.1			
OG0015453																NP_250419.1			
OG0015454																NP_250425.1			
OG0015455																NP_250434.1			
OG0015456																NP_250435.1			
OG0015457																NP_250436.1			
OG0015458																NP_250446.1			
OG0015459																NP_250456.1			
OG0015460																NP_250457.1			
OG0015461																NP_250458.1			
OG0015462																NP_250465.1			
OG0015463																NP_250482.1			
OG0015464																NP_250521.1			
OG0015465																NP_250530.1			
OG0015466																NP_250531.1			
OG0015467																NP_250535.1			
OG0015468																NP_250536.1			
OG0015469																NP_250537.1			
OG0015470																NP_250539.1			
OG0015471																NP_250540.1			
OG0015472																NP_250543.1			
OG0015473																NP_250558.1			
OG0015474																NP_250561.1			
OG0015475																NP_250578.1			
OG0015476																NP_250579.1			
OG0015477																NP_250580.1			
OG0015478																NP_250582.1			
OG0015479																NP_250583.1			
OG0015480																NP_250586.1			
OG0015481																NP_250587.1			
OG0015482																NP_250588.1			
OG0015483																NP_250596.1			
OG0015484																NP_250603.1			
OG0015485																NP_250604.1			
OG0015486																NP_250614.1			
OG0015487																NP_250615.1			
OG0015488																NP_250619.1			
OG0015489																NP_250624.1			
OG0015490																NP_250629.1			
OG0015491																NP_250632.1			
OG0015492																NP_250646.1			
OG0015493																NP_250647.1			
OG0015494																NP_250655.1			
OG0015495																NP_250657.1			
OG0015496																NP_250658.1			
OG0015497																NP_250660.1			
OG0015498																NP_250664.1			
OG0015499																NP_250671.1			
OG0015500																NP_250673.1			
OG0015501																NP_250675.1			
OG0015502																NP_250676.1			
OG0015503																NP_250677.1			
OG0015504																NP_250678.1			
OG0015505																NP_250685.1			
OG0015506																NP_250711.1			
OG0015507																NP_250717.1			
OG0015508																NP_250721.1			
OG0015509																NP_250727.1			
OG0015510																NP_250756.1			
OG0015511																NP_250759.1			
OG0015512																NP_250765.1			
OG0015513																NP_250766.1			
OG0015514																NP_250777.1			
OG0015515																NP_250792.1			
OG0015516																NP_250797.1			
OG0015517																NP_250799.1			
OG0015518																NP_250806.1			
OG0015519																NP_250807.1			
OG0015520																NP_250821.1			
OG0015521																NP_250826.1			
OG0015522																NP_250827.1			
OG0015523																NP_250833.1			
OG0015524																NP_250835.1			
OG0015525																NP_250839.1			
OG0015526																NP_250857.1			
OG0015527																NP_250858.1			
OG0015528																NP_250859.1			
OG0015529																NP_250861.1			
OG0015530																NP_250863.1			
OG0015531																NP_250864.1			
OG0015532																NP_250865.1			
OG0015533																NP_250870.1			
OG0015534																NP_250872.1			
OG0015535																NP_250879.1			
OG0015536																NP_250880.1			
OG0015537																NP_250881.1			
OG0015538																NP_250891.1			
OG0015539																NP_250895.1			
OG0015540																NP_250898.1			
OG0015541																NP_250899.1			
OG0015542																NP_250906.1			
OG0015543																NP_250912.1			
OG0015544																NP_250913.1			
OG0015545																NP_250914.1			
OG0015546																NP_250915.1			
OG0015547																NP_250916.1			
OG0015548																NP_250925.1			
OG0015549																NP_250926.1			
OG0015550																NP_250930.1			
OG0015551																NP_250941.1			
OG0015552																NP_250964.1			
OG0015553																NP_250972.1			
OG0015554																NP_250977.1			
OG0015555																NP_250978.1			
OG0015556																NP_250990.1			
OG0015557																NP_250991.1			
OG0015558																NP_251001.1			
OG0015559																NP_251008.1			
OG0015560																NP_251048.1			
OG0015561																NP_251054.1			
OG0015562																NP_251058.1			
OG0015563																NP_251064.1			
OG0015564																NP_251065.1			
OG0015565																NP_251067.1			
OG0015566																NP_251070.1			
OG0015567																NP_251071.1			
OG0015568																NP_251074.1			
OG0015569																NP_251082.1			
OG0015570																NP_251094.1			
OG0015571																NP_251095.1			
OG0015572																NP_251096.1			
OG0015573																NP_251100.1			
OG0015574																NP_251117.1			
OG0015575																NP_251119.1			
OG0015576																NP_251123.1			
OG0015577																NP_251125.1			
OG0015578																NP_251126.1			
OG0015579																NP_251128.1			
OG0015580																NP_251129.1			
OG0015581																NP_251130.1			
OG0015582																NP_251131.1			
OG0015583																NP_251140.1			
OG0015584																NP_251145.1			
OG0015585																NP_251149.1			
OG0015586																NP_251151.1			
OG0015587																NP_251154.1			
OG0015588																NP_251160.1			
OG0015589																NP_251175.1			
OG0015590																NP_251176.1			
OG0015591																NP_251186.1			
OG0015592																NP_251191.1			
OG0015593																NP_251193.1			
OG0015594																NP_251194.1			
OG0015595																NP_251196.1			
OG0015596																NP_251228.1			
OG0015597																NP_251250.1			
OG0015598																NP_251252.1			
OG0015599																NP_251255.1			
OG0015600																NP_251258.1			
OG0015601																NP_251259.1			
OG0015602																NP_251260.1			
OG0015603																NP_251265.1			
OG0015604																NP_251283.1			
OG0015605																NP_251297.1			
OG0015606																NP_251323.1			
OG0015607																NP_251326.1			
OG0015608																NP_251345.1			
OG0015609																NP_251350.1			
OG0015610																NP_251351.1			
OG0015611																NP_251353.1			
OG0015612																NP_251359.1			
OG0015613																NP_251360.1			
OG0015614																NP_251361.1			
OG0015615																NP_251362.1			
OG0015616																NP_251363.1			
OG0015617																NP_251364.1			
OG0015618																NP_251392.1			
OG0015619																NP_251393.1			
OG0015620																NP_251398.1			
OG0015621																NP_251410.1			
OG0015622																NP_251413.1			
OG0015623																NP_251414.1			
OG0015624																NP_251415.1			
OG0015625																NP_251416.1			
OG0015626																NP_251419.1			
OG0015627																NP_251420.1			
OG0015628																NP_251436.1			
OG0015629																NP_251440.1			
OG0015630																NP_251449.1			
OG0015631																NP_251453.1			
OG0015632																NP_251462.1			
OG0015633																NP_251463.1			
OG0015634																NP_251464.1			
OG0015635																NP_251465.1			
OG0015636																NP_251468.1			
OG0015637																NP_251469.1			
OG0015638																NP_251471.1			
OG0015639																NP_251472.1			
OG0015640																NP_251479.1			
OG0015641																NP_251480.1			
OG0015642																NP_251481.1			
OG0015643																NP_251482.1			
OG0015644																NP_251487.1			
OG0015645																NP_251495.1			
OG0015646																NP_251498.1			
OG0015647																NP_251506.1			
OG0015648																NP_251507.1			
OG0015649																NP_251510.1			
OG0015650																NP_251519.1			
OG0015651																NP_251535.1			
OG0015652																NP_251543.1			
OG0015653																NP_251545.1			
OG0015654																NP_251550.1			
OG0015655																NP_251553.1			
OG0015656																NP_251558.1			
OG0015657																NP_251561.1			
OG0015658																NP_251573.1			
OG0015659																NP_251576.1			
OG0015660																NP_251583.1			
OG0015661																NP_251584.1			
OG0015662																NP_251585.1			
OG0015663																NP_251588.1			
OG0015664																NP_251592.1			
OG0015665																NP_251618.1			
OG0015666																NP_251625.1			
OG0015667																NP_251627.1			
OG0015668																NP_251636.2			
OG0015669																NP_251645.1			
OG0015670																NP_251679.2			
OG0015671																NP_251693.1			
OG0015672																NP_251698.1			
OG0015673																NP_251699.1			
OG0015674																NP_251700.1			
OG0015675																NP_251705.1			
OG0015676																NP_251706.1			
OG0015677																NP_251708.1			
OG0015678																NP_251711.1			
OG0015679																NP_251722.1			
OG0015680																NP_251732.1			
OG0015681																NP_251741.1			
OG0015682																NP_251742.1			
OG0015683																NP_251747.1			
OG0015684																NP_251759.2			
OG0015685																NP_251766.1			
OG0015686																NP_251781.1			
OG0015687																NP_251783.1			
OG0015688																NP_251794.1			
OG0015689																NP_251841.1			
OG0015690																NP_251844.1			
OG0015691																NP_251886.1			
OG0015692																NP_251893.1			
OG0015693																NP_251895.1			
OG0015694																NP_251897.1			
OG0015695																NP_251914.1			
OG0015696																NP_251928.1			
OG0015697																NP_251937.1			
OG0015698																NP_251949.1			
OG0015699																NP_251963.2			
OG0015700																NP_251964.1			
OG0015701																NP_251966.1			
OG0015702																NP_251968.1			
OG0015703																NP_251974.1			
OG0015704																NP_251983.1			
OG0015705																NP_251988.1			
OG0015706																NP_251997.1			
OG0015707																NP_252008.1			
OG0015708																NP_252022.1			
OG0015709																NP_252024.1			
OG0015710																NP_252025.1			
OG0015711																NP_252028.1			
OG0015712																NP_252035.1			
OG0015713																NP_252051.1			
OG0015714																NP_252052.1			
OG0015715																NP_252053.1			
OG0015716																NP_252055.1			
OG0015717																NP_252059.1			
OG0015718																NP_252060.1			
OG0015719																NP_252061.1			
OG0015720																NP_252075.1			
OG0015721																NP_252089.1			
OG0015722																NP_252097.1			
OG0015723																NP_252101.1			
OG0015724																NP_252104.1			
OG0015725																NP_252126.1			
OG0015726																NP_252154.1			
OG0015727																NP_252174.1			
OG0015728																NP_252175.1			
OG0015729																NP_252178.2			
OG0015730																NP_252186.1			
OG0015731																NP_252192.1			
OG0015732																NP_252226.1			
OG0015733																NP_252231.1			
OG0015734																NP_252232.1			
OG0015735																NP_252233.1			
OG0015736																NP_252234.1			
OG0015737																NP_252235.1			
OG0015738																NP_252240.1			
OG0015739																NP_252262.1			
OG0015740																NP_252266.1			
OG0015741																NP_252267.1			
OG0015742																NP_252301.1			
OG0015743																NP_252309.1			
OG0015744																NP_252351.1			
OG0015745																NP_252352.1			
OG0015746																NP_252353.1			
OG0015747																NP_252371.1			
OG0015748																NP_252374.1			
OG0015749																NP_252384.1			
OG0015750																NP_252388.1			
OG0015751																NP_252404.1			
OG0015752																NP_252405.1			
OG0015753																NP_252408.1			
OG0015754																NP_252409.2			
OG0015755																NP_252411.1			
OG0015756																NP_252417.1			
OG0015757																NP_252419.1			
OG0015758																NP_252423.1			
OG0015759																NP_252429.1			
OG0015760																NP_252451.1			
OG0015761																NP_252461.1			
OG0015762																NP_252473.1			
OG0015763																NP_252475.1			
OG0015764																NP_252477.1			
OG0015765																NP_252480.1			
OG0015766																NP_252482.1			
OG0015767																NP_252483.1			
OG0015768																NP_252522.1			
OG0015769																NP_252524.1			
OG0015770																NP_252531.1			
OG0015771																NP_252536.1			
OG0015772																NP_252539.1			
OG0015773																NP_252541.1			
OG0015774																NP_252544.1			
OG0015775																NP_252545.1			
OG0015776																NP_252552.1			
OG0015777																NP_252557.1			
OG0015778																NP_252558.1			
OG0015779																NP_252570.1			
OG0015780																NP_252573.1			
OG0015781																NP_252617.1			
OG0015782																NP_252641.2			
OG0015783																NP_252647.1			
OG0015784																NP_252649.1			
OG0015785																NP_252651.1			
OG0015786																NP_252667.1			
OG0015787																NP_252675.1			
OG0015788																NP_252705.1			
OG0015789																NP_252707.1			
OG0015790																NP_252722.1			
OG0015791																NP_252730.1			
OG0015792																NP_252735.1			
OG0015793																NP_252749.1			
OG0015794																NP_252751.1			
OG0015795																NP_252758.1			
OG0015796																NP_252765.1			
OG0015797																NP_252770.1			
OG0015798																NP_252779.1			
OG0015799																NP_252800.1			
OG0015800																NP_252803.1			
OG0015801																NP_252805.1			
OG0015802																NP_252830.1			
OG0015803																NP_252853.1			
OG0015804																NP_252864.1			
OG0015805																NP_252976.1			
OG0015806																NP_252981.1			
OG0015807																NP_252986.1			
OG0015808																NP_252988.1			
OG0015809																NP_253007.1			
OG0015810																NP_253016.1			
OG0015811																NP_253017.1			
OG0015812																NP_253027.1			
OG0015813																NP_253036.1			
OG0015814																NP_253039.1			
OG0015815																NP_253052.1			
OG0015816																NP_253054.1			
OG0015817																NP_253060.1			
OG0015818																NP_253061.1			
OG0015819																NP_253062.1			
OG0015820																NP_253063.1			
OG0015821																NP_253067.1			
OG0015822																NP_253069.1			
OG0015823																NP_253127.1			
OG0015824																NP_253131.1			
OG0015825																NP_253142.1			
OG0015826																NP_253159.1			
OG0015827																NP_253161.1			
OG0015828																NP_253221.1			
OG0015829																NP_253225.1			
OG0015830																NP_253226.1			
OG0015831																NP_253227.1			
OG0015832																NP_253245.1			
OG0015833																NP_253260.1			
OG0015834																NP_253263.1			
OG0015835																NP_253265.1			
OG0015836																NP_253269.1			
OG0015837																NP_253276.1			
OG0015838																NP_253281.1			
OG0015839																NP_253293.1			
OG0015840																NP_253300.1			
OG0015841																NP_253320.1			
OG0015842																NP_253326.1			
OG0015843																NP_253327.1			
OG0015844																NP_253329.1			
OG0015845																NP_253331.1			
OG0015846																NP_253332.1			
OG0015847																NP_253333.1			
OG0015848																NP_253366.1			
OG0015849																NP_253368.1			
OG0015850																NP_253369.1			
OG0015851																NP_253370.1			
OG0015852																NP_253372.1			
OG0015853																NP_253373.1			
OG0015854																NP_253374.1			
OG0015855																NP_253375.1			
OG0015856																NP_253400.1			
OG0015857																NP_253401.1			
OG0015858																NP_253406.1			
OG0015859																NP_253442.1			
OG0015860																NP_253463.1			
OG0015861																NP_253470.1			
OG0015862																NP_253474.1			
OG0015863																NP_253487.1			
OG0015864																NP_253489.1			
OG0015865																NP_253503.1			
OG0015866																NP_253507.1			
OG0015867																NP_253510.1			
OG0015868																NP_253511.1			
OG0015869																NP_253513.1			
OG0015870																NP_253522.1			
OG0015871																NP_253523.1			
OG0015872																NP_253536.1			
OG0015873																NP_253556.1			
OG0015874																NP_253558.1			
OG0015875																NP_253559.1			
OG0015876																NP_253565.1			
OG0015877																NP_253571.1			
OG0015878																NP_253604.1			
OG0015879																NP_253642.1			
OG0015880																NP_253648.1			
OG0015881																NP_253650.1			
OG0015882																NP_253653.1			
OG0015883																NP_253659.1			
OG0015884																NP_253680.1			
OG0015885																NP_253686.1			
OG0015886																NP_253688.1			
OG0015887																NP_253689.1			
OG0015888																NP_253690.1			
OG0015889																NP_253695.1			
OG0015890																NP_253713.1			
OG0015891																NP_253715.1			
OG0015892																NP_253720.1			
OG0015893																NP_253760.1			
OG0015894																NP_253768.1			
OG0015895																NP_253780.1			
OG0015896																NP_253807.1			
OG0015897																NP_253813.1			
OG0015898																NP_253823.1			
OG0015899																NP_253861.1			
OG0015900																NP_253869.2			
OG0015901																NP_253870.1			
OG0015902																NP_253940.1			
OG0015903																NP_253951.1			
OG0015904																NP_253952.1			
OG0015905																NP_253956.1			
OG0015906																NP_253958.1			
OG0015907																NP_253960.1			
OG0015908																NP_253971.1			
OG0015909																NP_253972.1			
OG0015910																NP_254005.1			
OG0015911																NP_254027.1			
OG0015912																NP_254034.1			
OG0015913																NP_254068.1			
OG0015914																NP_254089.1			
OG0015915																NP_254092.1			
OG0015916																NP_254093.1			
OG0015917																NP_254094.1			
OG0015918																NP_254095.1			
OG0015919																NP_254099.1			
OG0015920																NP_254101.1			
OG0015921																NP_254128.1			
OG0015922																NP_254164.1			
OG0015923																NP_254183.1			
OG0015924																NP_254189.1			
OG0015925																NP_254200.1			
OG0015926																NP_254207.1			
OG0015927																NP_254220.1			
OG0015928																NP_254224.1			
OG0015929																NP_254253.1			
OG0015930																YP_003933613.1			
OG0015931																YP_008719730.1			
OG0015932																YP_008719731.1			
OG0015933																YP_008719735.1			
OG0015934																YP_008719736.1			
OG0015935																YP_008719737.1			
OG0015936																YP_008719739.1			
OG0015937																YP_008719741.1			
OG0015938																YP_008719742.1			
OG0015939																YP_008719743.1			
OG0015940																YP_008719744.1			
OG0015941																YP_008719747.1			
OG0015942																YP_008719750.1			
OG0015943																YP_008719752.1			
OG0015944																YP_008719753.1			
OG0015945																YP_008719754.1			
OG0015946																YP_008719755.1			
OG0015947																YP_008719756.1			
OG0015948																YP_008719758.1			
OG0015949																YP_008719759.1			
OG0015950																YP_008719761.1			
OG0015951																YP_008719762.1			
OG0015952																YP_008719766.1			
OG0015953																YP_008719767.1			
OG0015954																YP_008719770.1			
OG0015955																YP_008719771.1			
OG0015956																YP_008719772.1			
OG0015957																YP_008719773.1			
OG0015958																YP_008719775.1			
OG0015959																YP_008719777.1			
OG0015960																YP_008719778.1			
OG0015961																YP_008719781.1			
OG0015962																YP_008719784.1			
OG0015963																YP_008719785.1			
OG0015964																YP_008719786.1			
OG0015965																	WP_005414774.1		
OG0015966																		WP_011070469.1	
OG0015967																		WP_011070476.1	
OG0015968																		WP_011070481.1	
OG0015969																		WP_011070487.1	
OG0015970																		WP_011070491.1	
OG0015971																		WP_011070500.1	
OG0015972																		WP_011070519.1	
OG0015973																		WP_011070520.1	
OG0015974																		WP_011070522.1	
OG0015975																		WP_011070525.1	
OG0015976																		WP_011070527.1	
OG0015977																		WP_011070531.1	
OG0015978																		WP_011070533.1	
OG0015979																		WP_011070535.1	
OG0015980																		WP_011070549.1	
OG0015981																		WP_011070551.1	
OG0015982																		WP_011070552.1	
OG0015983																		WP_011070557.1	
OG0015984																		WP_011070573.1	
OG0015985																		WP_011070576.1	
OG0015986																		WP_011070577.1	
OG0015987																		WP_011070578.1	
OG0015988																		WP_011070583.1	
OG0015989																		WP_011070584.1	
OG0015990																		WP_011070589.1	
OG0015991																		WP_011070660.1	
OG0015992																		WP_011070663.1	
OG0015993																		WP_011070674.1	
OG0015994																		WP_011070675.1	
OG0015995																		WP_011070676.1	
OG0015996																		WP_011070686.1	
OG0015997																		WP_011070689.1	
OG0015998																		WP_011070690.1	
OG0015999																		WP_011070693.1	
OG0016000																		WP_011070703.1	
OG0016001																		WP_011070715.1	
OG0016002																		WP_011070718.1	
OG0016003																		WP_011070725.1	
OG0016004																		WP_011070726.1	
OG0016005																		WP_011070728.1	
OG0016006																		WP_011070734.1	
OG0016007																		WP_011070738.1	
OG0016008																		WP_011070747.1	
OG0016009																		WP_011070753.1	
OG0016010																		WP_011070763.1	
OG0016011																		WP_011070764.1	
OG0016012																		WP_011070769.1	
OG0016013																		WP_011070795.1	
OG0016014																		WP_011070801.1	
OG0016015																		WP_011070802.1	
OG0016016																		WP_011070803.1	
OG0016017																		WP_011070813.1	
OG0016018																		WP_011070814.1	
OG0016019																		WP_011070817.1	
OG0016020																		WP_011070821.1	
OG0016021																		WP_011070822.1	
OG0016022																		WP_011070825.1	
OG0016023																		WP_011070827.1	
OG0016024																		WP_011070829.1	
OG0016025																		WP_011070839.1	
OG0016026																		WP_011070842.1	
OG0016027																		WP_011070843.1	
OG0016028																		WP_011070846.1	
OG0016029																		WP_011070850.1	
OG0016030																		WP_011070852.1	
OG0016031																		WP_011070857.1	
OG0016032																		WP_011070860.1	
OG0016033																		WP_011070861.1	
OG0016034																		WP_011070878.1	
OG0016035																		WP_011070882.1	
OG0016036																		WP_011070891.1	
OG0016037																		WP_011070892.1	
OG0016038																		WP_011070893.1	
OG0016039																		WP_011070896.1	
OG0016040																		WP_011070901.1	
OG0016041																		WP_011070912.1	
OG0016042																		WP_011070915.1	
OG0016043																		WP_011070916.1	
OG0016044																		WP_011070917.1	
OG0016045																		WP_011070928.1	
OG0016046																		WP_011070945.1	
OG0016047																		WP_011070950.1	
OG0016048																		WP_011070953.1	
OG0016049																		WP_011070967.1	
OG0016050																		WP_011070972.1	
OG0016051																		WP_011070974.1	
OG0016052																		WP_011070975.1	
OG0016053																		WP_011070978.1	
OG0016054																		WP_011070979.1	
OG0016055																		WP_011070980.1	
OG0016056																		WP_011070981.1	
OG0016057																		WP_011070984.1	
OG0016058																		WP_011070985.1	
OG0016059																		WP_011070987.1	
OG0016060																		WP_011070993.1	
OG0016061																		WP_011070994.1	
OG0016062																		WP_011070995.1	
OG0016063																		WP_011070996.1	
OG0016064																		WP_011071000.1	
OG0016065																		WP_011071003.1	
OG0016066																		WP_011071005.1	
OG0016067																		WP_011071006.1	
OG0016068																		WP_011071007.1	
OG0016069																		WP_011071008.1	
OG0016070																		WP_011071009.1	
OG0016071																		WP_011071018.1	
OG0016072																		WP_011071023.1	
OG0016073																		WP_011071027.1	
OG0016074																		WP_011071030.1	
OG0016075																		WP_011071034.1	
OG0016076																		WP_011071035.1	
OG0016077																		WP_011071039.1	
OG0016078																		WP_011071040.1	
OG0016079																		WP_011071042.1	
OG0016080																		WP_011071044.1	
OG0016081																		WP_011071045.1	
OG0016082																		WP_011071052.1	
OG0016083																		WP_011071055.1	
OG0016084																		WP_011071056.1	
OG0016085																		WP_011071058.1	
OG0016086																		WP_011071059.1	
OG0016087																		WP_011071061.1	
OG0016088																		WP_011071064.1	
OG0016089																		WP_011071068.1	
OG0016090																		WP_011071074.1	
OG0016091																		WP_011071085.1	
OG0016092																		WP_011071087.1	
OG0016093																		WP_011071088.1	
OG0016094																		WP_011071091.1	
OG0016095																		WP_011071094.1	
OG0016096																		WP_011071099.1	
OG0016097																		WP_011071103.1	
OG0016098																		WP_011071107.1	
OG0016099																		WP_011071110.1	
OG0016100																		WP_011071118.1	
OG0016101																		WP_011071119.1	
OG0016102																		WP_011071130.1	
OG0016103																		WP_011071134.1	
OG0016104																		WP_011071140.1	
OG0016105																		WP_011071141.1	
OG0016106																		WP_011071155.1	
OG0016107																		WP_011071156.1	
OG0016108																		WP_011071158.1	
OG0016109																		WP_011071168.1	
OG0016110																		WP_011071170.1	
OG0016111																		WP_011071173.1	
OG0016112																		WP_011071187.1	
OG0016113																		WP_011071190.1	
OG0016114																		WP_011071192.1	
OG0016115																		WP_011071195.1	
OG0016116																		WP_011071201.1	
OG0016117																		WP_011071204.1	
OG0016118																		WP_011071205.1	
OG0016119																		WP_011071207.1	
OG0016120																		WP_011071217.1	
OG0016121																		WP_011071218.1	
OG0016122																		WP_011071221.1	
OG0016123																		WP_011071222.1	
OG0016124																		WP_011071223.1	
OG0016125																		WP_011071233.1	
OG0016126																		WP_011071246.1	
OG0016127																		WP_011071248.1	
OG0016128																		WP_011071249.1	
OG0016129																		WP_011071250.1	
OG0016130																		WP_011071262.1	
OG0016131																		WP_011071263.1	
OG0016132																		WP_011071287.1	
OG0016133																		WP_011071288.1	
OG0016134																		WP_011071289.1	
OG0016135																		WP_011071303.1	
OG0016136																		WP_011071318.1	
OG0016137																		WP_011071329.1	
OG0016138																		WP_011071330.1	
OG0016139																		WP_011071332.1	
OG0016140																		WP_011071338.1	
OG0016141																		WP_011071340.1	
OG0016142																		WP_011071346.1	
OG0016143																		WP_011071359.1	
OG0016144																		WP_011071364.1	
OG0016145																		WP_011071369.1	
OG0016146																		WP_011071379.1	
OG0016147																		WP_011071380.1	
OG0016148																		WP_011071384.1	
OG0016149																		WP_011071385.1	
OG0016150																		WP_011071390.1	
OG0016151																		WP_011071413.1	
OG0016152																		WP_011071453.1	
OG0016153																		WP_011071468.1	
OG0016154																		WP_011071470.1	
OG0016155																		WP_011071471.1	
OG0016156																		WP_011071480.1	
OG0016157																		WP_011071481.1	
OG0016158																		WP_011071484.1	
OG0016159																		WP_011071507.1	
OG0016160																		WP_011071511.1	
OG0016161																		WP_011071519.1	
OG0016162																		WP_011071527.1	
OG0016163																		WP_011071528.1	
OG0016164																		WP_011071530.1	
OG0016165																		WP_011071538.1	
OG0016166																		WP_011071546.1	
OG0016167																		WP_011071573.1	
OG0016168																		WP_011071581.1	
OG0016169																		WP_011071583.1	
OG0016170																		WP_011071589.1	
OG0016171																		WP_011071590.1	
OG0016172																		WP_011071591.1	
OG0016173																		WP_011071596.1	
OG0016174																		WP_011071604.1	
OG0016175																		WP_011071609.1	
OG0016176																		WP_011071622.1	
OG0016177																		WP_011071623.1	
OG0016178																		WP_011071637.1	
OG0016179																		WP_011071643.1	
OG0016180																		WP_011071648.1	
OG0016181																		WP_011071652.1	
OG0016182																		WP_011071653.1	
OG0016183																		WP_011071658.1	
OG0016184																		WP_011071659.1	
OG0016185																		WP_011071665.1	
OG0016186																		WP_011071666.1	
OG0016187																		WP_011071673.1	
OG0016188																		WP_011071674.1	
OG0016189																		WP_011071687.1	
OG0016190																		WP_011071690.1	
OG0016191																		WP_011071692.1	
OG0016192																		WP_011071695.1	
OG0016193																		WP_011071696.1	
OG0016194																		WP_011071710.1	
OG0016195																		WP_011071717.1	
OG0016196																		WP_011071724.1	
OG0016197																		WP_011071734.1	
